source,title,url,local_path,sha256,size_bytes
pmc,PMC Exploring the dilemma of secondary fracture prevention in Chinese families from the experience of elderly fragility fractures: a qualitative study based on Confucian cultural background.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12308990/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Exploring_the_dilemma_of_secondary_fracture_prevention_in_Chinese_families_from_the_experience_of_elderly_fragility_fractures_a_qualitative_study_.txt,0dfaf330bf040f5b77e42d952af186d886e9d724fb012ec615365b0951da4d32,36498
pmc,PMC Effect of a Baduanjin intervention on the risk of falls in the elderly individuals with mild cognitive impairment: a study protocol for a randomized controlled trial.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10347860/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Effect_of_a_Baduanjin_intervention_on_the_risk_of_falls_in_the_elderly_individuals_with_mild_cognitive_impairment_a_study_protocol_for_a_randomize.txt,c078bf0008262f696c58371b09095ed2613d33893a7f671d8ee11e3a84f0f80a,26903
pmc,PMC Scoping review of health promotion and disease prevention interventions addressed to elderly people.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5016725/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Scoping_review_of_health_promotion_and_disease_prevention_interventions_addressed_to_elderly_people..txt,4089e801ceeea669fa395ac6d13a66924238aeda45333ff21566ac86b7a4195e,30076
pmc,PMC Multiscale Entropy Analysis of Postural Stability for Estimating Fall Risk via Domain Knowledge of Timed-Up-And-Go Accelerometer Data for Elderly People Living in a Community.,https://pmc.ncbi.nlm.nih.gov/articles/PMC7514421/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Multiscale_Entropy_Analysis_of_Postural_Stability_for_Estimating_Fall_Risk_via_Domain_Knowledge_of_Timed-Up-And-Go_Accelerometer_Data_for_Elderly_.txt,665020f004f21b5c4d5695ca4216c83c0aa9aeb0d42b522274ad44f0b386d813,26313
pmc,PMC Factors associated with balance impairments in the community-dwelling elderly in urban China.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10486131/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Factors_associated_with_balance_impairments_in_the_community-dwelling_elderly_in_urban_China..txt,7812d82e50ff2bc329c5f14823d90373ff61e0862ce8adc05e82a2977816d629,27013
pmc,"PMC Fall injuries, associated deaths, and 30-day readmission for subsequent falls are increasing in the elderly US population: a query of the WHO mortality database and National Readmission Database from 2010 to 2014.",https://pmc.ncbi.nlm.nih.gov/articles/PMC6233862/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Fall_injuries_associated_deaths_and_30-day_readmission_for_subsequent_falls_are_increasing_in_the_elderly_US_population_a_query_of_the_WHO_mortali.txt,bcd21e0013ab499219c75be1572ecfd4ae822aceb3b4b8ff4bc094187547ac7d,33151
pmc,PMC The effects of simulated video education about falling on falling rate and fear of falling among hospitalized elderly people: a randomized clinical trial.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10548683/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_The_effects_of_simulated_video_education_about_falling_on_falling_rate_and_fear_of_falling_among_hospitalized_elderly_people_a_randomized_clinical.txt,9f6023ed7e9550fa2e7e689d41edc9af4958e821b7525bd0c453b618649a8052,17586
pmc,"PMC Evaluation of the Effectiveness of ""5E"" Comprehensive Injury Prevention Strategy for Fall Prevention Among the Rural Elderly - Six Pilot Villages, Yunnan Province and Chongqing Municipality, China, 2018-2023.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11018707/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Evaluation_of_the_Effectiveness_of_5E_Comprehensive_Injury_Prevention_Strategy_for_Fall_Prevention_Among_the_Rural_Elderly_-_Six_Pilot_Villages_Yu.txt,74a29e1187f391e2420db7cdc40feeb53819173a9a2fecb1e16fe1e7d1bb5455,4273
pmc,PMC A Systematic Review of the Guidelines and Delphi Study for the Multifactorial Fall Risk Assessment of Community-Dwelling Elderly.,https://pmc.ncbi.nlm.nih.gov/articles/PMC7504076/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_A_Systematic_Review_of_the_Guidelines_and_Delphi_Study_for_the_Multifactorial_Fall_Risk_Assessment_of_Community-Dwelling_Elderly..txt,ab761671fc05a078746848b898e4310efc0896a9c7e71f48b41c3bae0e6fe4ab,28112
pmc,PMC Falls in older adults: a practical approach.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9491436/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Falls_in_older_adults_a_practical_approach..txt,4987ccb73f2ea0b45d3bd667b67ccd400522dd32eed2668ac48e985b18f5be84,26383
pmc,PMC Health Promotion and Disease Prevention Interventions for the Elderly: A Scoping Review from 2015-2019.,https://pmc.ncbi.nlm.nih.gov/articles/PMC7432678/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Health_Promotion_and_Disease_Prevention_Interventions_for_the_Elderly_A_Scoping_Review_from_2015-2019..txt,6bef587eae7f4c3a3621447b7ab67d76e0d92bcd568cd08697bf51f995378195,29394
pmc,"PMC Association between obesity, physical activity and falls among elderly patients attending the family medicine clinics of a teaching hospital in Southern Nigeria.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11823224/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Association_between_obesity_physical_activity_and_falls_among_elderly_patients_attending_the_family_medicine_clinics_of_a_teaching_hospital_in_Sou.txt,a9f3ebb66ee08122f47d9246b09dbafcb00f548e46495cd10a5056a533fe6848,11971
pmc,PMC Latent profiles of falls self-awareness and associated factors in older maintenance hemodialysis patients.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12661027/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Latent_profiles_of_falls_self-awareness_and_associated_factors_in_older_maintenance_hemodialysis_patients..txt,08e48af0d3f8cb851f0fd39254b1538e165c4963541aef9c08fe5e79353ad57d,26799
pmc,PMC Effectiveness and cost-effectiveness of a multidisciplinary intervention programme to prevent new falls and functional decline among elderly persons at risk: design of a replicated randomised controlled trial [ISRCTN64716113].,https://pmc.ncbi.nlm.nih.gov/articles/PMC546206/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Effectiveness_and_cost-effectiveness_of_a_multidisciplinary_intervention_programme_to_prevent_new_falls_and_functional_decline_among_elderly_perso.txt,84cb25b2e3dc231bb49309cea679fb92d23c22dd8b7d0bde1dcc24a4a93878b9,21569
pmc,PMC Risk factors associated with visiting or not visiting the accident & emergency department after a fall.,https://pmc.ncbi.nlm.nih.gov/articles/PMC3727962/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Risk_factors_associated_with_visiting_or_not_visiting_the_accident_emergency_department_after_a_fall..txt,2f346b1c0ac4d99c6bdeb2ab664cc6d075a9f8913ea445c25dbe09157b52c695,21294
pmc,PMC Effects of core muscle stability training on the weight distribution and stability of the elderly.,https://pmc.ncbi.nlm.nih.gov/articles/PMC4668157/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Effects_of_core_muscle_stability_training_on_the_weight_distribution_and_stability_of_the_elderly..txt,adf2f726bd8ec3b5e55beaf1fae54c9defe7cc0b0755f15a57f92be965375a26,7668
pmc,PMC Prevention in the elderly: A necessary priority for general practitioners.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5806089/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Prevention_in_the_elderly_A_necessary_priority_for_general_practitioners..txt,f1d13625767d548a0554b1cc2d9f3f399193b5c7ff266819e6909efc3e915630,14366
pmc,PMC Exploring the knowledge and skills for effective family caregiving in elderly home care: a qualitative study.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11020407/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Exploring_the_knowledge_and_skills_for_effective_family_caregiving_in_elderly_home_care_a_qualitative_study..txt,6529189d7860b4ddcbd55b98acb99ffc35c5b18d504ddfe979fb50a0d12dda51,24357
pmc,PMC The Influence of Disease Status on Loneliness of the Elderly: Evidence from Rural China.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8910326/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_The_Influence_of_Disease_Status_on_Loneliness_of_the_Elderly_Evidence_from_Rural_China..txt,2b31a737d14b7ea4a4035e726619e565eb371510e8ce7fe6f6b57a04bbdade39,37940
pmc,PMC A novel telerehabilitation with an educational program for caregivers using telelecture is feasible for fall prevention in elderly people: A case series.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8830826/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_A_novel_telerehabilitation_with_an_educational_program_for_caregivers_using_telelecture_is_feasible_for_fall_prevention_in_elderly_people_A_case_s.txt,2d534b1b59927f6353e1913e682b98dba59a2ab3cf903194fe68157e2d8d2f3b,24323
pmc,"PMC A Community-Based Case-Control Study on the Risk of Fall among the Elderly in Rural Kattankulathur Block, Tamil Nadu.",https://pmc.ncbi.nlm.nih.gov/articles/PMC6776934/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_A_Community-Based_Case-Control_Study_on_the_Risk_of_Fall_among_the_Elderly_in_Rural_Kattankulathur_Block_Tamil_Nadu..txt,c2acc89b8a76e51690b2aed5abd561ca616b98c6f7c4f6dfd0ac630cfcdfa001,10895
pmc,PMC Impact of a personalised care plan for the elderly calling emergency medical services after a fall at home: The RISING-DOM multi-centre randomised controlled trial protocol.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8894840/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Impact_of_a_personalised_care_plan_for_the_elderly_calling_emergency_medical_services_after_a_fall_at_home_The_RISING-DOM_multi-centre_randomised_.txt,9495b85ed11f76241b7474cf57a5d174c276b35c5bcce7720610e79bfba1e66b,23799
pmc,PMC The prevalence of osteoporotic fractures in the elderly in China: a systematic review and meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10373275/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_The_prevalence_of_osteoporotic_fractures_in_the_elderly_in_China_a_systematic_review_and_meta-analysis..txt,31098b960bc8f431c8b1107e8501865df38bbd3a83f9bf0f32e196dd334e8fe1,18679
pmc,PMC Effectiveness of simple balancing training program in elderly patients with history of frequent falls.,https://pmc.ncbi.nlm.nih.gov/articles/PMC3095557/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Effectiveness_of_simple_balancing_training_program_in_elderly_patients_with_history_of_frequent_falls..txt,1accb804eef997f6c269c796eb632f4ee4ee6769e3101170b7b34cbc2e38440d,15564
pmc,"PMC Prevalence of Falls Among the Rural Elderly - Three PLADs of Western China, 2017-2018.",https://pmc.ncbi.nlm.nih.gov/articles/PMC8393126/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Prevalence_of_Falls_Among_the_Rural_Elderly_-_Three_PLADs_of_Western_China_2017-2018..txt,3db3eb6c32943b02a26a57650d0667d92ff6148aefd726d0522b7ff20998b3c9,4246
pmc,PMC The effect of Baduanjin exercise training on balance and fall risk in elderly individuals: A randomized controlled trial.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12055094/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_The_effect_of_Baduanjin_exercise_training_on_balance_and_fall_risk_in_elderly_individuals_A_randomized_controlled_trial..txt,f9f1652c55606e0a15d68645406eebb8e67cfd88e7f1715dae8f4ab6824fc443,24221
pmc,PMC Humanistic and Holistic Strategies for Combating Mental Health Sequelae in the Elderly During the Post-COVID Era.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11559855/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Humanistic_and_Holistic_Strategies_for_Combating_Mental_Health_Sequelae_in_the_Elderly_During_the_Post-COVID_Era..txt,3a1a5e5051150d1d3af850d9c32104f29d493f2adc50d3b0c00500dea31d5aec,20165
pmc,PMC The effect of virtual reality technology on anti-fall ability and bone mineral density of the elderly with osteoporosis in an elderly care institution.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10308624/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_The_effect_of_virtual_reality_technology_on_anti-fall_ability_and_bone_mineral_density_of_the_elderly_with_osteoporosis_in_an_elderly_care_institu.txt,11016517f3a71c7e712ea971bd6dff2b0aa56457b078d161e9eea9b387b3f920,17235
pmc,PMC Daily time management in dementia: qualitative interviews with persons with dementia and their significant others.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10318722/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Daily_time_management_in_dementia_qualitative_interviews_with_persons_with_dementia_and_their_significant_others..txt,799df4d056ba8b0dcfe6e933350a9b75f19ebb0ec7c80b38040f326dad0edffa,45071
pmc,PMC Assessing time processing ability and daily time management in persons with dementia: Psychometric properties of three instruments.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10084225/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Assessing_time_processing_ability_and_daily_time_management_in_persons_with_dementia_Psychometric_properties_of_three_instruments..txt,a5f172d0e973873d96d40964fc7dd0259d82d10d7477adedecdc9d5c3adadf0a,33858
pmc,"PMC The meaning of ""total pain"" in the context of living and dying with dementia.",https://pmc.ncbi.nlm.nih.gov/articles/PMC12016222/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_The_meaning_of_total_pain_in_the_context_of_living_and_dying_with_dementia..txt,0c7f723f97e32612efa0bcd165aad2667d4fc94c7e244af7aa4240c41eb983de,85864
pmc,"PMC Unpaid carers of people with dementia and information communication technology: Use, impact and ideas for the future.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11163843/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Unpaid_carers_of_people_with_dementia_and_information_communication_technology_Use_impact_and_ideas_for_the_future..txt,bfcaea26cb4e9f5db8ee048c9f92877fedcddae7e73377083bca00011137dcf4,42865
pmc,PMC Exploring the evidence base for how people with dementia and their informal carers manage their medication in the community: a mixed studies review.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5648510/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Exploring_the_evidence_base_for_how_people_with_dementia_and_their_informal_carers_manage_their_medication_in_the_community_a_mixed_studies_review.txt,c7eb429a9650a7a7e65072b6e3bff456699c38bed93f38dabeffa6589f0fcf78,34278
pmc,PMC Impact of Specialty and Nonspecialty Palliative Care on Quality of Dying With Alzheimer's Disease or Related Dementias: A Systematic Review and Meta-Analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12509444/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Impact_of_Specialty_and_Nonspecialty_Palliative_Care_on_Quality_of_Dying_With_Alzheimers_Disease_or_Related_Dementias_A_Systematic_Review_and_Meta.txt,2bc936017c03e20c7c880ba13af8698a6201f95e137ba452ce2727054459f637,22487
pmc,PMC Exploring how people with dementia can be best supported to manage long-term conditions: a qualitative study of stakeholder perspectives.,https://pmc.ncbi.nlm.nih.gov/articles/PMC7545621/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Exploring_how_people_with_dementia_can_be_best_supported_to_manage_long-term_conditions_a_qualitative_study_of_stakeholder_perspectives..txt,9ae3b851740c71733368f27b66b72caa92dd71410bb4ffaba1da8322c69c34e0,26280
pmc,PMC Exploring barriers to dementia screening and management services by general practitioners in China: a qualitative study using the COM-B model.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9886538/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Exploring_barriers_to_dementia_screening_and_management_services_by_general_practitioners_in_China_a_qualitative_study_using_the_COM-B_model..txt,487da35348c566312c56ca71291fbdd4798c81644869a5ca4033fae32febd74e,36312
pmc,PMC Diagnosis and Management of Autonomic Dysfunction in Dementia Syndromes.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6617263/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Diagnosis_and_Management_of_Autonomic_Dysfunction_in_Dementia_Syndromes..txt,20764dcf083500d3cf3810d6b5b11dfbcce0ec0ed14ab4eb67865e6d21600978,20589
pmc,"PMC Young-onset dementia diagnosis, management and care: a narrative review.",https://pmc.ncbi.nlm.nih.gov/articles/PMC10952480/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Young-onset_dementia_diagnosis_management_and_care_a_narrative_review..txt,8017e51bfc0d371cff2c397dd31831cad4928810bf4d6860f843e3335d81ebe6,25560
pmc,PMC Pain Interventions for people with dementia: a quasi-experimental study.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9798691/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Pain_Interventions_for_people_with_dementia_a_quasi-experimental_study..txt,402577395bb40a2482b85b8b433bbb6f809e98c1863f08d3bab647e0e38c332c,17481
pmc,PMC Dementia and primary care teams: obstacles to the implementation of Portugal's Dementia Strategy.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8919178/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Dementia_and_primary_care_teams_obstacles_to_the_implementation_of_Portugals_Dementia_Strategy..txt,56538dbea12032175c98126d1bd6d905ced0720c1eba402f5bbf768bfdd48202,29155
pmc,PMC Interdisciplinary and Transdisciplinary Perspectives: On the Road to a Holistic Approach to Dementia Prevention and Care.,https://pmc.ncbi.nlm.nih.gov/articles/PMC7081086/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Interdisciplinary_and_Transdisciplinary_Perspectives_On_the_Road_to_a_Holistic_Approach_to_Dementia_Prevention_and_Care..txt,a345aee47607d44ac84e639b8d7e9f96ad6b189792b41528ac68120a55b3a162,29921
pmc,PMC Medicines management issues in dementia and coping strategies used by people living with dementia and family carers: A systematic review.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6282522/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Medicines_management_issues_in_dementia_and_coping_strategies_used_by_people_living_with_dementia_and_family_carers_A_systematic_review..txt,33758a5523135e081c6ed4e66e207243fe0ca092de0144f10ac0d35fa4b4fd80,28441
pmc,PMC Navigating complexity of the medication management system within the home setting-a functional resonance analysis method (FRAM) analysis of people with dementia and their carers' experiences.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10962015/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Navigating_complexity_of_the_medication_management_system_within_the_home_setting-a_functional_resonance_analysis_method_FRAM_analysis_of_people_w.txt,da318dccaaf4f9c95952b0f23b796ea6f3af343e395f0473fcf1434c30c0144b,27479
pmc,PMC A qualitative study exploring medication management in people with dementia living in the community and the potential role of the community pharmacist.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5600213/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_A_qualitative_study_exploring_medication_management_in_people_with_dementia_living_in_the_community_and_the_potential_role_of_the_community_pharma.txt,fc088f5585e3f44adb2c3cea300ad7ffd4245012810cb924927635fce100dad1,30849
pmc,PMC Exploring ways to enhance pain management for older people with dementia in acute care settings using a Participatory Action Research approach.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9787744/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Exploring_ways_to_enhance_pain_management_for_older_people_with_dementia_in_acute_care_settings_using_a_Participatory_Action_Research_approach..txt,66dc01a78674730994019cd8750aea27e9b00e457e9a2afbfe32e40aee378d96,34195
pmc,PMC Sex differences in the management of persons with dementia following a subnational primary care policy intervention.,https://pmc.ncbi.nlm.nih.gov/articles/PMC7539425/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Sex_differences_in_the_management_of_persons_with_dementia_following_a_subnational_primary_care_policy_intervention..txt,6efa0466246dbec3ed01b34dcb52483c12208705b038ac15b7b044bf02372365,13148
pmc,PMC Management of Agitation in Behaviours That Challenge in Dementia Care: Multidisciplinary Perspectives on Non-Pharmacological Strategies.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9946002/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Management_of_Agitation_in_Behaviours_That_Challenge_in_Dementia_Care_Multidisciplinary_Perspectives_on_Non-Pharmacological_Strategies..txt,e5f2a88132194472c13b8c244d3864e191963f479338fcb5fa049e1fe5b9f2ae,31087
pmc,PMC An approach to and the rationale for the pharmacological management of behavioral and psychological symptoms of dementia.,https://pmc.ncbi.nlm.nih.gov/articles/PMC3039158/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_An_approach_to_and_the_rationale_for_the_pharmacological_management_of_behavioral_and_psychological_symptoms_of_dementia..txt,bffb84ed4dec99b2076b2c5d9fc029ee06c44a34c41e0f13af348959e384b715,11003
pmc,PMC Delphi research exploring essential components and preconditions for case management in people with dementia.,https://pmc.ncbi.nlm.nih.gov/articles/PMC2928241/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Delphi_research_exploring_essential_components_and_preconditions_for_case_management_in_people_with_dementia..txt,a6a7d02edd43bfca1e0ce851fa4297d0e0795add197d0b34718dc47186b510bc,32545
pmc,PMC A need to integrate pharmacological management for multimorbidity into dementia guidelines in Australia.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11300329/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_A_need_to_integrate_pharmacological_management_for_multimorbidity_into_dementia_guidelines_in_Australia..txt,3d7938ada5972d4d7fdf8e138344a68c55d8694e378ad661eac0c5cbb39a41b4,37272
pmc,PMC Thematic Analysis of Alzheimer's Medication Management Discussion in a Non-Moderated Online Forum.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10955786/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Thematic_Analysis_of_Alzheimers_Medication_Management_Discussion_in_a_Non-Moderated_Online_Forum..txt,616449b7501ed0ef04dff5e9a284d32980ad92a464c8c832bc2d9698a3633e20,31536
pmc,PMC Creating User Personas to Represent the Needs of Dementia Caregivers Who Support Medication Management at Home: Persona Development and Qualitative Study.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12334896/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Creating_User_Personas_to_Represent_the_Needs_of_Dementia_Caregivers_Who_Support_Medication_Management_at_Home_Persona_Development_and_Qualitative.txt,1269523fda5337bce19d6de23bc16212787f56d2bf59cb20419419f826c42e88,50106
pmc,PMC The primary care physician and Alzheimer's disease: an international position paper.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12878695/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_The_primary_care_physician_and_Alzheimers_disease_an_international_position_paper..txt,5a38dc72209a58276574fb51c0f4b9d94f24a3799e21c1c10e10d779b1d6812d,41113
pmc,"PMC Wearable Technology, Smart Home Systems, and Mobile Apps for the Self‑Management of Patient Outcomes in Dementia Care: Systematic Review.",https://pmc.ncbi.nlm.nih.gov/articles/PMC12411798/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Wearable_Technology_Smart_Home_Systems_and_Mobile_Apps_for_the_SelfManagement_of_Patient_Outcomes_in_Dementia_Care_Systematic_Review..txt,cd2247795c448b1fbd11b98e69e46c5703a223378ad2e3d8b5fce4854f370230,63391
pmc,"PMC The challenge of pain identification, assessment, and management in people with dementia: a qualitative study.",https://pmc.ncbi.nlm.nih.gov/articles/PMC7330220/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_The_challenge_of_pain_identification_assessment_and_management_in_people_with_dementia_a_qualitative_study..txt,fcbf5c03eb89c541df2f8e604de8a03f78bddecee079282879a3cbc5df395f8c,30773
pmc,"PMC The effectiveness and health-economic evaluation of ""Partner in Balance,"" a blended self-management program for early-stage dementia caregivers: study protocol for a cluster-randomized controlled trial.",https://pmc.ncbi.nlm.nih.gov/articles/PMC10288740/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_The_effectiveness_and_health-economic_evaluation_of_Partner_in_Balance_a_blended_self-management_program_for_early-stage_dementia_caregivers_study.txt,5206cc8a52f9909d75a6a485ee4d0b8c164f2760444d24a36d4b8057a9ea5697,42938
pmc,PMC Pain management in patients with dementia.,https://pmc.ncbi.nlm.nih.gov/articles/PMC3817007/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Pain_management_in_patients_with_dementia..txt,5af0343d8c4b5b3e1732085fd6eeefc2ee9fb7148675b5db4df73bc87bbeb9e2,36666
pmc,PMC The trial to reduce antimicrobial use in nursing home residents with Alzheimer's disease and other dementias: study protocol for a cluster randomized controlled trial.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6794759/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_The_trial_to_reduce_antimicrobial_use_in_nursing_home_residents_with_Alzheimers_disease_and_other_dementias_study_protocol_for_a_cluster_randomize.txt,b65c9c732a76dd413ad4f0bc2ac1879277f0d6aa0f1cb175bb004b2b26f57636,38452
pmc,PMC Evidence-based interventions in dementia: A pragmatic cluster-randomised trial of an educational intervention to promote earlier recognition and response to dementia in primary care (EVIDEM-ED).,https://pmc.ncbi.nlm.nih.gov/articles/PMC2829558/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Evidence-based_interventions_in_dementia_A_pragmatic_cluster-randomised_trial_of_an_educational_intervention_to_promote_earlier_recognition_and_re.txt,ba2cb0112e8c8f2c3e329a4b611245f219b05d9fe609dd3ed097a02d41bcd93a,31126
pmc,PMC Perspectives of carers on medication management in dementia: lessons from collaboratively developing a research proposal.,https://pmc.ncbi.nlm.nih.gov/articles/PMC4112829/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Perspectives_of_carers_on_medication_management_in_dementia_lessons_from_collaboratively_developing_a_research_proposal..txt,cfba393573dff0c0271d954aa774c9438586043903617c3b9feae01d4cb1957c,38200
pmc,PMC The Cost-Effectiveness of Two Forms of Case Management Compared to a Control Group for Persons with Dementia and Their Informal Caregivers from a Societal Perspective.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5031395/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_The_Cost-Effectiveness_of_Two_Forms_of_Case_Management_Compared_to_a_Control_Group_for_Persons_with_Dementia_and_Their_Informal_Caregivers_from_a_.txt,f659f0754feb4aa2638b0d35cc2f59bfc01e019c68a13f57236f3a8ebd07f477,31777
pmc,PMC Designing technology to support greater participation of people living with dementia in daily and meaningful activities.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10793193/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Designing_technology_to_support_greater_participation_of_people_living_with_dementia_in_daily_and_meaningful_activities..txt,03b603d08461027f1b6004e3c1c0336a19d0e0aa09b50c7447b995a626699fb3,66366
pmc,PMC Clinical features and multidisciplinary approaches to dementia care.,https://pmc.ncbi.nlm.nih.gov/articles/PMC3104685/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Clinical_features_and_multidisciplinary_approaches_to_dementia_care..txt,ae417ba4b054cacd3e64d56f132c449b203bd7e47de1624a8698ba666b5780ea,82570
pmc,PMC Lay Health Workers in Community-Based Care and Management of Dementia: A Qualitative 'Pre' and 'Post' Intervention Study in Southwestern Uganda.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8967551/,/Users/mamathomas/geriassist-rag-aws/data/raw/pmc/PMC_Lay_Health_Workers_in_Community-Based_Care_and_Management_of_Dementia_A_Qualitative_Pre_and_Post_Intervention_Study_in_Southwestern_Uganda..txt,67c08f69c358ea1eaf2f8e2391238701c4617cf26f245084a92678e823f8ab12,40706
